,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
11,21,未知,三源里街 1室1厅 6000元,2019-04-07,BJ2229660016670154752,https://ke-image.ljcdn.com/ehr-personnel/20180822181121106FWVXZTWZ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/04736f3b-94fa-48f5-9c1f-8d122908ed01.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/07bbfa62-f4f3-424f-ba99-3dacf19dbc59.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/aa38dda1-4e44-4436-b78f-15b060dab095.jpg.780x439.jpg""]",6000,"[""近地铁"", ""集中供暖""]",1室1厅1卫,43,南,,,暂无数据,暂无数据,中楼层,12,暂无数据,民电,随时入住,暂无数据,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""10号线"", ""亮马桥"", 942], [""机场线,10号线"", ""三元桥"", 978]]","[{""成交日期"":""2019-03-20"",""居室"":""2室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""7100元\/月""},{""成交日期"":""2019-03-05"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5000元\/月""},{""成交日期"":""2019-03-04"",""居室"":""1室1厅1卫"",""面积"":""34㎡"",""租赁方式"":""整租"",""出租价格"":""5500元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2229660016670154752.html,北京,朝阳,三元桥,三源里街,https://bj.zu.ke.com/zufang/c1111027379670/,139.53,链家,0,0
12,23,整租,SOHO北京公馆 1室1厅 24500元,2019-04-11,BJ2232525236279459840,https://ke-image.ljcdn.com/ehr-personnel/20180822111812711YPNCEHJZ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/2aa85b8f-7688-4be8-8fec-7e5fe9a724ef.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/c462c341-4785-4b57-8b4c-cabfa6fc5aad.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/2acaa0c3-8bcb-455c-92aa-64a830d2fd72.jpg.780x439.jpg""]",24500,"[""近地铁"", ""精装"", ""双卫生间"", ""新上"", ""随时看房""]",1室1厅2卫,132,东,,,3年以上,3年以上,低楼层,25,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""亮马桥"", 524]]","[{""成交日期"":""2019-02-27"",""居室"":""2室2厅3卫"",""面积"":""247㎡"",""租赁方式"":""整租"",""出租价格"":""41000元\/月""},{""成交日期"":""2018-09-27"",""居室"":""3室1厅3卫"",""面积"":""309㎡"",""租赁方式"":""整租"",""出租价格"":""45000元\/月""},{""成交日期"":""2018-08-29"",""居室"":""2室1厅2卫"",""面积"":""156㎡"",""租赁方式"":""整租"",""出租价格"":""38000元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2232525236279459840.html,北京,朝阳,三元桥,SOHO北京公馆,https://bj.zu.ke.com/zufang/c1111027379503/,185.61,链家,0,0
13,25,整租,UHN国际村 3室1厅 16500元,2019-03-14,BJ2212279198708940800,https://ke-image.ljcdn.com/ehr-personnel/20180822195329675P55DCXL0.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/b1139ce3-37fc-44c6-af29-a8a0f0829b0d.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/ca7d4bcc-fd2c-4993-bc3f-e00f8aaed853.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/0bc5173b-abc3-4466-b9ba-3f0d11f4981b.jpg.780x439.jpg""]",16500,"[""近地铁"", ""精装"", ""集中供暖"", ""双卫生间"", ""随时看房""]",3室1厅2卫,139,南 北,,,720,1080,中楼层,28,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,0,0,1,0,1,1,0,1,1,"[[""10号线"", ""太阳宫"", 434]]","[{""成交日期"":""2019-04-14"",""居室"":""2室1厅1卫"",""面积"":""89㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-04-14"",""居室"":""1室0厅1卫"",""面积"":""55㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-13"",""居室"":""3室2厅2卫"",""面积"":""139㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2212279198708940800.html,北京,朝阳,三元桥,UHN国际村,https://bj.zu.ke.com/zufang/c1111027380148/,118.71,链家,0,0
14,27,整租,新源里西 2室1厅,2018-08-23,BJ2065277244951240704,https://ke-image.ljcdn.com/rent-house-1/b583fbf779e82605193782c16a278a6d.jpg,,,,"[""https://ke-image.ljcdn.com/rent-house-1/2b659455896a8fbc9fd92302ea46835f-1555150016191/04d6638781b66ab25395b65559db690d.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918""]",6860,"[""公寓"", ""近地铁"", ""押一付一"", ""随时看房""]",2室1厅1卫,50,西南,,,暂无数据,暂无数据,4,6,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,0,1,1,0,"[[""10号线"", ""亮马桥"", 861]]","[{""成交日期"":""2019-03-28"",""居室"":""3室1厅1卫"",""面积"":""74㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-03-13"",""居室"":""1室1厅1卫"",""面积"":""56㎡"",""租赁方式"":""整租"",""出租价格"":""6800元\/月""},{""成交日期"":""2019-01-17"",""居室"":""1室1厅1卫"",""面积"":""39㎡"",""租赁方式"":""整租"",""出租价格"":""5500元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2065277244951240704.html,北京,朝阳,三元桥,新源里西,https://bj.zu.ke.com/zufang/c1111027381383/,137.2,自如,0,0
15,29,整租,曙光里 1室1厅,2018-08-27,BJ2068085726859501568,https://ke-image.ljcdn.com/rent-house-1/b583fbf779e82605193782c16a278a6d.jpg,,,,"[""https://ke-image.ljcdn.com/rent-house-1/2b659455896a8fbc9fd92302ea46835f-1554888604607/373fa4827326d9268b91bdbc82ec3c62.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918""]",5930,"[""公寓"", ""近地铁"", ""押一付一"", ""随时看房""]",1室1厅1卫,41,南,,,暂无数据,暂无数据,3,18,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,0,1,1,0,0,1,0,1,1,0,"[[""10号线"", ""太阳宫"", 655], [""机场线,10号线"", ""三元桥"", 792]]","[{""成交日期"":""2019-04-16"",""居室"":""2室1厅1卫"",""面积"":""62㎡"",""租赁方式"":""整租"",""出租价格"":""6100元\/月""},{""成交日期"":""2019-04-02"",""居室"":""2室1厅1卫"",""面积"":""57㎡"",""租赁方式"":""整租"",""出租价格"":""7200元\/月""},{""成交日期"":""2019-03-04"",""居室"":""1室1厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2068085726859501568.html,北京,朝阳,三元桥,曙光里,https://bj.zu.ke.com/zufang/c1111027379247/,144.63,自如,0,0
16,31,整租,金星园精装两居室，家具家电齐全，拎包入住，,2019-04-04,BJ2227473558215327744,https://ke-image.ljcdn.com/ehr-personnel/20180822195710303TDDHE6EV.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/70bf2f26-12d1-446a-9888-90ec3c006acd.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/13c35ffc-ab2f-45b5-8517-295c00087178.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/fb03ba43-0c92-4bd2-85ec-af082ecdeacb.jpg.780x439.jpg""]",12600,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",2室1厅1卫,102,东南,,,1年以内,1年以内,低楼层,15,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,0,1,1,0,1,1,"[[""机场线,10号线"", ""三元桥"", 832], [""10号线"", ""太阳宫"", 842]]","[{""成交日期"":""2019-04-11"",""居室"":""1室1厅1卫"",""面积"":""44㎡"",""租赁方式"":""整租"",""出租价格"":""7300元\/月""},{""成交日期"":""2019-03-27"",""居室"":""3室1厅1卫"",""面积"":""115㎡"",""租赁方式"":""整租"",""出租价格"":""12500元\/月""},{""成交日期"":""2019-03-23"",""居室"":""4室2厅2卫"",""面积"":""174㎡"",""租赁方式"":""整租"",""出租价格"":""21000元\/月""}]","【户型介绍】 此房户型是东南向的两居室，楼层虽然不高，楼前没有遮挡，复合实木地板，家具家电齐全，
【交通出行】 小区交通便利，向南走可到三元桥地铁站，向北走可到太阳宫地铁站，西邻太阳宫南街，东邻太阳宫北街，既不堵车道路又宽，上班出差都方便。
【周边配套】 …",https://bj.zu.ke.com/zufang/BJ2227473558215327744.html,北京,朝阳,三元桥,金星园,https://bj.zu.ke.com/zufang/c1111027377484/,123.53,链家,0,0
17,33,整租,顺源里 2室1厅 7000元,2019-04-07,BJ2229703943464681472,https://ke-image.ljcdn.com/ehr-personnel/20180822181121106FWVXZTWZ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/09fc9fa9-f720-4354-aa18-c30a7c38c620.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918""]",7000,"[""近地铁"", ""集中供暖""]",2室1厅1卫,54,南 北,,,720,1080,高楼层,6,暂无数据,民电,随时入住,需提前预约,无,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""亮马桥"", 308]]","[{""成交日期"":""2019-04-10"",""居室"":""1室1厅1卫"",""面积"":""33㎡"",""租赁方式"":""整租"",""出租价格"":""6000元\/月""},{""成交日期"":""2019-03-29"",""居室"":""1室1厅1卫"",""面积"":""45㎡"",""租赁方式"":""整租"",""出租价格"":""6500元\/月""},{""成交日期"":""2019-03-27"",""居室"":""2室1厅1卫"",""面积"":""65㎡"",""租赁方式"":""整租"",""出租价格"":""9500元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2229703943464681472.html,北京,朝阳,三元桥,顺源里,https://bj.zu.ke.com/zufang/c1111027379668/,129.63,链家,0,0
18,35,整租,金星园 西向两居 精装修 拎包入住 空间大,2019-03-10,BJ2209510271251390464,https://ke-image.ljcdn.com/ehr-personnel/20180822195710303TDDHE6EV.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/3def67a4-ff70-4c92-bdd3-6746e6ec36a7.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/ba549e9e-bbb6-47aa-bbde-d70e9f5ab6b4.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/065eefa8-7e42-48bb-af9a-c8bd640772f5.jpg.780x439.jpg""]",13000,"[""近地铁"", ""精装"", ""集中供暖""]",2室1厅1卫,99,西,,,3年以上,3年以上,高楼层,21,暂无数据,民电,随时入住,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 832], [""10号线"", ""太阳宫"", 842]]","[{""成交日期"":""2019-04-11"",""居室"":""1室1厅1卫"",""面积"":""44㎡"",""租赁方式"":""整租"",""出租价格"":""7300元\/月""},{""成交日期"":""2019-03-27"",""居室"":""3室1厅1卫"",""面积"":""115㎡"",""租赁方式"":""整租"",""出租价格"":""12500元\/月""},{""成交日期"":""2019-03-23"",""居室"":""4室2厅2卫"",""面积"":""174㎡"",""租赁方式"":""整租"",""出租价格"":""21000元\/月""}]","【户型介绍】 房子西向两居，两间卧室向西，厨房与卫生间空间大，客厅厨房采光好
【装修描述】 业主精装修，家具齐全且简洁，复合地板，柜子推拉门节省空间，全新家具
【交通出行】 小区交通便利，向南走可到三元桥地铁站，向北走可到太阳宫地铁站，西邻太阳宫南街，东邻…",https://bj.zu.ke.com/zufang/BJ2209510271251390464.html,北京,朝阳,三元桥,金星园,https://bj.zu.ke.com/zufang/c1111027377484/,131.31,链家,0,0
19,37,整租,太阳宫 UHN国际村 精装两居室 眼镜户型 采光好,2019-03-11,BJ2210026077874044928,https://ke-image.ljcdn.com/ehr-personnel/20180822195155640SSWVQT4K.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/c0c688d5-6881-42c1-806d-fb354d653863.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/f6ab1e0d-9a49-4eba-8c41-326c8d13b15a.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/e062e00d-3968-4a79-b652-2fba219029ce.jpg.780x439.jpg""]",13000,"[""近地铁"", ""精装"", ""集中供暖""]",2室1厅1卫,89,南,,,360,720,高楼层,28,暂无数据,民电,2019-04-20,暂无数据,有,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""太阳宫"", 434]]","[{""成交日期"":""2019-04-14"",""居室"":""2室1厅1卫"",""面积"":""89㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-04-14"",""居室"":""1室0厅1卫"",""面积"":""55㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-13"",""居室"":""3室2厅2卫"",""面积"":""139㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","【户型介绍】 房子是双南户型的两居室，两卧室中间有客厅隔开，两代人居住互不打扰，卫生间干湿分离，厨房带自然窗户，客厅卧室落地窗采光好，家具家电齐全。
【交通出行】 小区位于太阳宫南街与曙光西路交叉口，小区南门附近就是曙光西路公交站，从北门出发步行到太阳宫地铁站，在百度…",https://bj.zu.ke.com/zufang/BJ2210026077874044928.html,北京,朝阳,三元桥,UHN国际村,https://bj.zu.ke.com/zufang/c1111027380148/,146.07,链家,0,0
20,39,整租,曙光里 2室1厅,2019-03-22,BJ2218048934235086848,https://ke-image.ljcdn.com/rent-house-1/b583fbf779e82605193782c16a278a6d.jpg,,,,"[""https://ke-image.ljcdn.com/rent-house-1/2b659455896a8fbc9fd92302ea46835f-1555495211145/37a264f9fcd710ed63e81486faf3a79a.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-house-1/2b659455896a8fbc9fd92302ea46835f-1555495211145/5a7180a40b0058eeec1485761ac99f7c.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-house-1/2b659455896a8fbc9fd92302ea46835f-1555497613922/14609ceae5467d891760d750d53ed4a2.jpg.780x439.jpg""]",7990,"[""公寓"", ""近地铁"", ""押一付一"", ""随时看房""]",2室1厅1卫,57,南,,,暂无数据,暂无数据,6,6,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,0,0,0,1,0,0,0,1,0,0,"[[""10号线"", ""太阳宫"", 655], [""机场线,10号线"", ""三元桥"", 792]]","[{""成交日期"":""2019-04-16"",""居室"":""2室1厅1卫"",""面积"":""62㎡"",""租赁方式"":""整租"",""出租价格"":""6100元\/月""},{""成交日期"":""2019-04-02"",""居室"":""2室1厅1卫"",""面积"":""57㎡"",""租赁方式"":""整租"",""出租价格"":""7200元\/月""},{""成交日期"":""2019-03-04"",""居室"":""1室1厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",超大主卧带阳台，全天享受阳光沐浴，视野开阔，房间干净明亮，给人以舒适安逸；全新家具家电，让人享受家的温馨和自在；有家有你有幸福，自如让你生活更精彩；住自如，享品质！ 周边的同面积同配置房源价格皆高，该房源是高***品质房源！看来现场感受吧,https://bj.zu.ke.com/zufang/BJ2218048934235086848.html,北京,朝阳,三元桥,曙光里,https://bj.zu.ke.com/zufang/c1111027379247/,140.18,自如,0,0
21,41,整租,新源街 2室1厅,2019-03-27,BJ2221587397517516800,https://ke-image.ljcdn.com/rent-house-1/b583fbf779e82605193782c16a278a6d.jpg,,,,"[""https://ke-image.ljcdn.com/rent-house-1/2b659455896a8fbc9fd92302ea46835f-1555157042709/b6b9fae4a1063e27bb0a22f89397849c.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918""]",7790,"[""公寓"", ""近地铁"", ""押一付一"", ""随时看房""]",2室1厅1卫,51,南,,,暂无数据,暂无数据,4,6,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,0,1,1,0,"[[""10号线"", ""亮马桥"", 878], [""机场线,10号线"", ""三元桥"", 1154]]","[{""成交日期"":""2019-01-15"",""居室"":""2室1厅1卫"",""面积"":""58㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-01-03"",""居室"":""2室1厅1卫"",""面积"":""97㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-01-02"",""居室"":""1室1厅1卫"",""面积"":""36㎡"",""租赁方式"":""整租"",""出租价格"":""5100元\/月""}]",新源街小区，整租2居室，通透两居室，小区环境优雅安全，快来一睹风采吧；具备常用家具家电配置，室内干净整洁，宽敞明亮的卫生间厨房，满足您的生活需求；整租房源每月保洁，专业维修，为您的居住生活提供便捷的服务，快来看房子吧,https://bj.zu.ke.com/zufang/BJ2221587397517516800.html,北京,朝阳,三元桥,新源街,https://bj.zu.ke.com/zufang/c1111027381357/,152.75,自如,0,0
22,43,整租,星源汇 1室1厅 17000元,2019-04-13,BJ2217890277757566976,https://ke-image.ljcdn.com/ehr-personnel/20180822120039152IGWWUUIC.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/d3b98eb3-a79b-45e2-b01e-2a30d66edfd7.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/781dad34-c92f-466a-9c5a-d5b1381485dc.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/33c740c2-2306-4198-b0cf-fbef0c6cffed.jpg.780x439.jpg""]",17000,"[""近地铁"", ""精装"", ""集中供暖"", ""新上"", ""随时看房""]",1室1厅1卫,78,东,,,360,720,中楼层,16,暂无数据,民电,2019-04-25,暂无数据,有,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""亮马桥"", 642]]","[{""成交日期"":""2019-04-08"",""居室"":""1室1厅1卫"",""面积"":""81㎡"",""租赁方式"":""整租"",""出租价格"":""16000元\/月""},{""成交日期"":""2019-04-03"",""居室"":""1室1厅1卫"",""面积"":""84㎡"",""租赁方式"":""整租"",""出租价格"":""17000元\/月""},{""成交日期"":""2019-04-03"",""居室"":""1室1厅1卫"",""面积"":""73㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2217890277757566976.html,北京,朝阳,三元桥,星源汇,https://bj.zu.ke.com/zufang/c1111027381353/,217.95,链家,0,0
23,45,整租,凤凰城二期南北通透大三居，诚意出租 精装好房,2019-04-01,BJ2222923293659234304,https://ke-image.ljcdn.com/ehr-personnel/20180829105649744FVT6DU9Q.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/77434d4a-f0bf-41d3-b655-1f5d7b031f8c.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/d45401ad-8505-48eb-93fe-a16832d6692d.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/c7577547-8575-43fa-b893-db45647b34e0.jpg.780x439.jpg""]",28000,"[""近地铁"", ""精装"", ""集中供暖""]",3室2厅3卫,229,南 北,,,720,1080,低楼层,31,暂无数据,民电,2019-04-30,暂无数据,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""机场线,10号线"", ""三元桥"", 344]]","[{""成交日期"":""2019-04-11"",""居室"":""2室1厅1卫"",""面积"":""109㎡"",""租赁方式"":""整租"",""出租价格"":""15500元\/月""},{""成交日期"":""2019-03-24"",""居室"":""3室2厅2卫"",""面积"":""155㎡"",""租赁方式"":""整租"",""出租价格"":""21500元\/月""},{""成交日期"":""2019-02-27"",""居室"":""2室1厅1卫"",""面积"":""107㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","【户型介绍】 南北通透大三居，主卧和客厅朝南，两个卧室和餐厅朝北，餐客厅分离，使用方便，主卧带独立的衣帽间和卫生间，其中一个次卧也带独立的卫生间，另外还有一个客卫，还有单独的一个储物间，很适合一家人居住
【交通出行】 小区门口就是地铁三元桥站和机场快轨，还有公交车站。…",https://bj.zu.ke.com/zufang/BJ2222923293659234304.html,北京,朝阳,三元桥,凤凰城二期,https://bj.zu.ke.com/zufang/c1111027374224/,122.27,链家,0,0
