,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
11,21,整租,房子保养很好 诚意出租 适宜居家,2019-04-18,BJ2237560217011494912,https://ke-image.ljcdn.com/ehr-personnel/20180921151403070E0PJFW1Z.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/590813f5-4201-4586-ada0-edbaae479004.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/d828885f-83e7-4ad1-ba59-bf751954e1f5.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/c2506dfb-d10d-449c-ad13-d30a1bac21c2.jpg.780x439.jpg""]",7000,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",1室1厅1卫,66,北,,,3年以上,3年以上,低楼层,20,暂无数据,民电,2019-05-28,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 428], [""7号线"", ""广渠门外"", 756]]","[{""成交日期"":""2019-05-02"",""居室"":""3室2厅3卫"",""面积"":""227㎡"",""租赁方式"":""整租"",""出租价格"":""25500元\/月""},{""成交日期"":""2019-04-25"",""居室"":""2室1厅2卫"",""面积"":""127㎡"",""租赁方式"":""整租"",""出租价格"":""15000元\/月""},{""成交日期"":""2019-04-18"",""居室"":""2室2厅2卫"",""面积"":""127㎡"",""租赁方式"":""整租"",""出租价格"":""15500元\/月""}]","【交通出行】 距离地铁十号线双井站600米左右，距地铁七号线广渠门站800米左右（来自百度地图），公交站为双井桥北和双井桥西站，非常方便，自驾出小区即可上广渠路或东三环，一站地到CBD，交通出行方便，四通八达
【出租原因】 业主房产空置 房子比较好 很诚意出租 客户要…",https://bj.zu.ke.com/zufang/BJ2237560217011494912.html?h=BJ2237560217011494912&t=default&click_position=12,北京,朝阳,双井,富力城C区,https://bj.zu.ke.com/zufang/c1111027374274/,106.06,链家,0,0
12,23,整租,双井广渠门 富力城E区公馆大一居 中央空调+地暖,2019-03-04,BJ2203656122672619520,https://ke-image.ljcdn.com/ehr-personnel/2018082219263340500Z39AVJ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/166874de-dcda-40e5-a79e-32bd21aff6ea.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/ae15e8ef-520e-497a-befa-c12ab3d6bfa3.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/42a03668-387d-4cb3-9153-4952c663ee63.png.780x439.jpg""]",15000,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",1室1厅1卫,95,西,,,3年以上,3年以上,低楼层,18,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""7号线"", ""广渠门外"", 132], [""10号线"", ""双井"", 1142], [""7号线"", ""广渠门内"", 1195]]","[{""成交日期"":""2019-04-28"",""居室"":""1室1厅1卫"",""面积"":""96㎡"",""租赁方式"":""整租"",""出租价格"":""13000元\/月""},{""成交日期"":""2019-04-24"",""居室"":""2室1厅2卫"",""面积"":""126㎡"",""租赁方式"":""整租"",""出租价格"":""18000元\/月""},{""成交日期"":""2019-04-24"",""居室"":""1室1厅1卫"",""面积"":""96㎡"",""租赁方式"":""整租"",""出租价格"":""14000元\/月""}]","【房源亮点】 此房所在小区是富力城E区，也叫富力公馆，所在楼栋属于酒店式公寓，大堂有管家，管家式服务；小区口24小时安保（每小时一换，精神足）。开发商精装修，中央空调+地暖！
【装修描述】 此房是开发商精装修，中央空调+地暖，此外，房间里厨房后面还有一个储物间，使杂物…",https://bj.zu.ke.com/zufang/BJ2203656122672619520.html?h=BJ2203656122672619520&t=default&click_position=4,北京,朝阳,双井,富力城E区,https://bj.zu.ke.com/zufang/c1111027374276/,157.89,链家,0,1
13,25,整租,苹果社区北区 1室1厅,2019-05-01,BJ2247038526405214208,https://ke-image.ljcdn.com/rent-user-avatar/849f9a65-a4ca-484b-9e51-7f8677fa46c0,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/28d5f1d0-8ce3-464a-95e4-5571e1c2ff22.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/294a5740-1cb4-4a7c-bc18-6860b4df6b7b.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/fc76c026-9a9d-4272-98e5-a1039e26b563.780x439.jpg""]",9000,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""新上"", ""随时看房""]",1室1厅1卫,62,西北,,,360,720,8,33,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 819], [""7号线,14号线东段"", ""九龙山"", 983]]","[{""成交日期"":""2019-05-03"",""居室"":""3室1厅1卫"",""面积"":""135㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-05-01"",""居室"":""1室0厅1卫"",""面积"":""59㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-29"",""居室"":""2室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""}]","1、房屋介绍：
房屋装修水准高，楼层好，位置优越，配置齐全。
2、小区介绍：
苹果社区北区小区环境优美，绿化好。治安安全有保障。小区周边配套成熟。
3、总结：
周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！…",https://bj.zu.ke.com/zufang/BJ2247038526405214208.html?h=BJ2247038526405214208&t=default&click_position=5,北京,朝阳,双井,苹果社区北区,https://bj.zu.ke.com/zufang/c1111099581268/,145.16,21世纪不动产爱这城加盟店 管家,0,0
14,27,整租,双井东院 1室1厅,2019-04-26,BJ2243297941760778240,https://ke-image.ljcdn.com/rent-house-1/e1e5deeda3b08d9dcce309254faac815.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0549e0a3-b22d-4584-a9c7-2cf56cb98702.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/5ae13949-aa82-4cc3-91d8-391359962d49.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/e34436a0-0f15-4fd6-9054-be0f5bd1cb1c.780x439.jpg""]",6000,"[""在线签约"", ""近地铁"", ""精装"", ""随时看房""]",1室1厅1卫,55, 南,,,180,360,1,6,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""双井"", 27], [""7号线,14号线东段"", ""九龙山"", 1013]]","[{""成交日期"":""2019-03-14"",""居室"":""1室0厅1卫"",""面积"":""65㎡"",""租赁方式"":""整租"",""出租价格"":""4400元\/月""},{""成交日期"":""2019-02-28"",""居室"":""1室0厅1卫"",""面积"":""47㎡"",""租赁方式"":""整租"",""出租价格"":""5700元\/月""},{""成交日期"":""2018-12-02"",""居室"":""2室1厅1卫"",""面积"":""64㎡"",""租赁方式"":""整租"",""出租价格"":""6200元\/月""}]",房子精装修家具家电齐全随时看房,https://bj.zu.ke.com/zufang/BJ2243297941760778240.html?h=BJ2243297941760778240&t=default&click_position=1,北京,朝阳,双井,双井东院,https://bj.zu.ke.com/zufang/c1111027379332/,109.09,,0,1
15,29,整租,首城国际A区 1室0厅,2019-04-24,BJ2241981163155759104,https://ke-image.ljcdn.com/rent-user-avatar/72455a68-00cf-4609-8ad5-cc44bc2a4f0e,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/30ca1fa1-36de-49c9-b7c9-42048d24de2a.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/202ee7f4-ef35-4e13-a537-e66cccd7e915.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/e718d32f-b37a-4371-9607-e79467953113.780x439.jpg""]",6900,"[""在线签约"", ""近地铁"", ""精装"", ""随时看房""]",1室0厅1卫,54,东南,,,1年,1年,6,22,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 582], [""7号线,14号线东段"", ""九龙山"", 690]]","[{""成交日期"":""2019-05-05"",""居室"":""1室0厅1卫"",""面积"":""46㎡"",""租赁方式"":""整租"",""出租价格"":""6450元\/月""},{""成交日期"":""2019-05-03"",""居室"":""1室1厅1卫"",""面积"":""70㎡"",""租赁方式"":""整租"",""出租价格"":""9200元\/月""},{""成交日期"":""2019-04-30"",""居室"":""1室1厅1卫"",""面积"":""66㎡"",""租赁方式"":""整租"",""出租价格"":""8200元\/月""}]",交通便利生活方便，室友都是白领素质好，拎包入住，随时看房。,https://bj.zu.ke.com/zufang/BJ2241981163155759104.html?h=BJ2241981163155759104&t=default&click_position=6,北京,朝阳,双井,首城国际A区,https://bj.zu.ke.com/zufang/c1111027379107/,127.78,,0,0
16,31,整租,精装复式，两层都是大开间，双卫，户型方正，免中介费,2019-04-20,BJ2239157114071425024,https://ke-image.ljcdn.com/ehr-personnel/20180823103116143JNS26KRQ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/09fe634a-9e4e-4f4f-8d17-c89ed02820c4.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/1595b806-b715-4ab6-9acf-ae3728ce60d2.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/964cf0f1-e4a7-4070-8fd2-3fc6462bc4c1.jpg.780x439.jpg""]",16000,"[""近地铁"", ""精装"", ""集中供暖"", ""双卫生间""]",1室2厅2卫,64,南,,,3年以上,3年以上,低楼层,12,租用车位,民电,2019-05-15,暂无数据,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""10号线"", ""双井"", 819], [""7号线,14号线东段"", ""九龙山"", 983]]","[{""成交日期"":""2019-05-03"",""居室"":""3室1厅1卫"",""面积"":""135㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-05-01"",""居室"":""1室0厅1卫"",""面积"":""59㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-29"",""居室"":""2室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""}]","【交通出行】 小区西面就是黄木厂路，有专165路途经并沿百子湾路东行，经过站名分别是黄木厂路北口和苹果社区北站，此外步行至三环还有更多公交路线，向小区西南方向10号线双井站，小区东南方向可到7号线，14号线九龙山站。
【周边配套】 此房位于北京第二十二院街艺术区内，所…",https://bj.zu.ke.com/zufang/BJ2239157114071425024.html?h=BJ2239157114071425024&t=default&click_position=6,北京,朝阳,双井,苹果社区北区,https://bj.zu.ke.com/zufang/c1111099581268/,250.0,链家,0,0
17,33,整租,苹果社区南区 1室0厅,2019-01-25,BJ2177436773586837504,https://ke-image.ljcdn.com/rent-user-avatar/fd01257e-2f97-4441-9a6c-248d3a16e2b3,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/d9c0bb42-026d-4b2f-ab6c-47e7d1b1f7a8.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/f1526e05-c7a5-4ba1-9771-dc746e79b2ff.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/27972727-c6d2-4684-a4ab-7b54840cf4ec.780x439.jpg""]",7500,"[""公寓"", ""月租"", ""近地铁"", ""精装"", ""集中供暖"", ""押一付一""]",1室0厅1卫,49,北,,,30,360,1,27,租用车位,暂无数据,随时入住,需提前预约,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,1,1,1,0,"[[""10号线"", ""双井"", 817], [""7号线,14号线东段"", ""九龙山"", 980]]","[{""成交日期"":""2019-05-04"",""居室"":""1室1厅1卫"",""面积"":""72㎡"",""租赁方式"":""整租"",""出租价格"":""8800元\/月""},{""成交日期"":""2019-04-29"",""居室"":""1室1厅1卫"",""面积"":""72㎡"",""租赁方式"":""整租"",""出租价格"":""8800元\/月""},{""成交日期"":""2019-04-28"",""居室"":""2室1厅2卫"",""面积"":""108㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""}]","城家精选公寓（北京国贸店）位于国贸CBD商务中心、华贸商务中心，百子湾路苹果社区。
城家公寓是由华住酒店集团精心打造的民居公寓。主打1-12月“灵活”签约，满足月租和长租。
拥有多元化的“精装修欧式简约风”，同时具备提供“发票服务”给到各类商务人士及年轻受…",https://bj.zu.ke.com/zufang/BJ2177436773586837504.html?h=BJ2177436773586837504&t=default&click_position=23,北京,朝阳,双井,苹果社区南区,https://bj.zu.ke.com/zufang/c1111027378713/,153.06,城家精选公寓 管家,0,0
18,35,整租,广渠门外大街 1室1厅,2019-04-24,BJ2241753403154251776,https://ke-image.ljcdn.com/rent-house-1/150916ae5027821108cb58ee8c883e4a.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/5e4b5b2e-9827-4729-b4b0-0a1d07251ae0.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/3c8e2650-d9df-4d30-9fd8-be009af63c2e.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/1f0d373d-141f-4d72-990a-6ce7fd6833fb.780x439.jpg""]",5200,"[""公寓"", ""近地铁"", ""精装""]",1室1厅1卫,46,南,,,1年,1年,12,16,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 350], [""7号线"", ""广渠门外"", 399]]","[{""成交日期"":""2019-04-14"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""6700元\/月""},{""成交日期"":""2019-03-11"",""居室"":""2室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""7700元\/月""},{""成交日期"":""2019-01-12"",""居室"":""2室1厅1卫"",""面积"":""59㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""}]",紧邻双井轩，7号线广渠门外大街地铁站，10号线双井地铁站，步行富力城，富力广场！非常方便，房屋是南向一居，简单装修，,https://bj.zu.ke.com/zufang/BJ2241753403154251776.html?h=BJ2241753403154251776&t=default&click_position=6,北京,朝阳,双井,广渠门外大街,https://bj.zu.ke.com/zufang/c1111027374683/,113.04,一米阳光 管家,0,0
19,37,整租,国贸精装一居室，免中介费，可空房可配齐。,2019-04-28,BJ2243456924957802496,https://ke-image.ljcdn.com/ehr-personnel/20180822191551067EXJP4HH0.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/a6424467-91cb-4b11-ad5c-323c3b3ed1cc.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/f5ef8828-9eae-43a0-8dff-19fb39c62ade.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/318cd220-d037-40bb-bc73-95e60eaa307c.jpg.780x439.jpg""]",12000,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",1室1厅1卫,80,南 北,,,720,1080,高楼层,14,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""7号线"", ""广渠门外"", 118], [""10号线"", ""双井"", 492]]","[{""成交日期"":""2019-05-04"",""居室"":""2室1厅2卫"",""面积"":""111㎡"",""租赁方式"":""整租"",""出租价格"":""15000元\/月""},{""成交日期"":""2019-04-28"",""居室"":""3室1厅2卫"",""面积"":""141㎡"",""租赁方式"":""整租"",""出租价格"":""17500元\/月""},{""成交日期"":""2019-04-22"",""居室"":""2室1厅2卫"",""面积"":""104㎡"",""租赁方式"":""整租"",""出租价格"":""16000元\/月""}]","【房源亮点】 此房是富力城D区经典的南北一居室，面积大，楼层高，采光充足。业主之前是自己住了，第一次出租，房子保养得不错。下楼就是小区出入口，出门交通生活比较方便。
【户型介绍】 本房楼层高， 面积大，楼前没有遮挡 宽敞明亮。户型是南北的一居室，主卧和客厅朝南，厨房朝…",https://bj.zu.ke.com/zufang/BJ2243456924957802496.html?h=BJ2243456924957802496&t=default&click_position=20,北京,朝阳,双井,富力城D区,https://bj.zu.ke.com/zufang/c1111027374275/,150.0,链家,0,1
20,39,整租,东三环双井地铁口时代国际精装一居室 装修很不错！,2018-11-10,BJ2122451921586356224,https://ke-image.ljcdn.com/ehr-personnel/20180926161215569QEJBP0ES.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/013521fd-7039-463f-aeb4-1e43825e084b.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/bc702cd7-ae5a-4e74-80b3-c5766c7e9991.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/f1141d72-c81c-46df-ab9a-5fceb92d5b85.jpg.780x439.jpg""]",10500,"[""近地铁"", ""精装"", ""集中供暖""]",1室1厅1卫,73,南,,,360,720,低楼层,21,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,0,1,1,0,1,1,"[[""10号线"", ""双井"", 303], [""7号线,14号线东段"", ""九龙山"", 992]]","[{""成交日期"":""2019-04-29"",""居室"":""1室0厅1卫"",""面积"":""34㎡"",""租赁方式"":""整租"",""出租价格"":""6200元\/月""},{""成交日期"":""2019-04-29"",""居室"":""1室0厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""6000元\/月""},{""成交日期"":""2019-04-24"",""居室"":""1室0厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""6500元\/月""}]","【房源亮点】 时代国际小区紧邻地铁口，正规南向一居室，自住标准装修，随时入住。
【户型介绍】 此房为全南向的正规一居室，卧室弧形阳台，弧形玻璃采光时间达到最长。客厅带阳台，可以晾衣服，卫生间也是带窗户，南向阳台，也有采光。
【交通出行】 小区位于双井桥东北…",https://bj.zu.ke.com/zufang/BJ2122451921586356224.html?h=BJ2122451921586356224&t=default&click_position=0,北京,朝阳,双井,时代国际嘉园,https://bj.zu.ke.com/zufang/c1111027379153/,143.84,链家,0,0
21,41,整租,CBD总部公寓三期 1室1厅,2019-04-23,BJ2241171547475673088,https://ke-image.ljcdn.com/rent-user-avatar/468e0f60-502f-4c1d-bfd1-103969d706dc,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/1f2e16c7-5da6-4572-b3a3-7a92cf9e61ca.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/d692bab5-e4eb-4574-836f-f737da54ebdf.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/9b78d0f3-6bbe-45ab-b151-cba7ed1b1af8.780x439.jpg""]",6000,"[""近地铁"", ""精装""]",1室1厅1卫,57,南,,,180,720,1,1,暂无数据,商电,随时入住,需提前预约,有,商水,有,1,1,1,1,1,1,1,1,1,1,"[[""7号线"", ""广渠门外"", 719]]","[{""成交日期"":""2017-05-18"",""居室"":""1室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""5790元\/月""},{""成交日期"":""2017-02-17"",""居室"":""1室1厅1卫"",""面积"":""57㎡"",""租赁方式"":""整租"",""出租价格"":""6230元\/月""}]",南向开间户型的一居室，精装修，看房方便！,https://bj.zu.ke.com/zufang/BJ2241171547475673088.html?h=BJ2241171547475673088&t=default&click_position=7,北京,朝阳,双井,CBD总部公寓三期,https://bj.zu.ke.com/zufang/c1111027376322/,105.26,,0,0
22,43,整租,国贸 双井 富力城E区 富力公馆 正规一室一厅,2019-03-24,BJ2213685436919332864,https://ke-image.ljcdn.com/ehr-personnel/20180823101902029BGYCIILM.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/prod-76d86273-7032-42e7-ac44-1874053f1460.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/prod-849fcea4-5a67-47f4-930c-f3d3c5acc845.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/prod-b446bf6a-ebb5-4a86-8249-3d283f47367d.jpg.780x439.jpg""]",14000,"[""近地铁"", ""精装"", ""集中供暖""]",1室1厅1卫,96,北,,,720,1080,中楼层,18,暂无数据,民电,随时入住,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""7号线"", ""广渠门外"", 132], [""10号线"", ""双井"", 1142], [""7号线"", ""广渠门内"", 1195]]","[{""成交日期"":""2019-04-28"",""居室"":""1室1厅1卫"",""面积"":""96㎡"",""租赁方式"":""整租"",""出租价格"":""13000元\/月""},{""成交日期"":""2019-04-24"",""居室"":""2室1厅2卫"",""面积"":""126㎡"",""租赁方式"":""整租"",""出租价格"":""18000元\/月""},{""成交日期"":""2019-04-24"",""居室"":""1室1厅1卫"",""面积"":""96㎡"",""租赁方式"":""整租"",""出租价格"":""14000元\/月""}]","【交通出行】 此房距离7号线广渠门外站351米（来源于百度地图），公交线路有：东三环途经车有(57、37、707、705、810、300、28、830外、730内等)，双井桥途经车有(23、715、907、11、31等)。
【周边配套】 小区旁侧有多个果蔬市场、餐馆、…",https://bj.zu.ke.com/zufang/BJ2213685436919332864.html?h=BJ2213685436919332864&t=default&click_position=3,北京,朝阳,双井,富力城E区,https://bj.zu.ke.com/zufang/c1111027374276/,145.83,链家,0,1
